Id;y1;y2;y3;y4;y5
9446;212.4;508.357;0.0;232;80.0
9447;190.8;528.456;0.0;228;10.0
9448;192.8;473.508;0.0;204;40.0
9449;164.0;342.314;0.0;216;0.0
9450;104.0;246.361;0.0;204;0.0
9451;95.6;234.204;0.0;196;0.0
9452;85.2;216.091;0.0;164;0.0
9453;92.4;206.68;0.0;160;0.0
9454;85.2;197.112;0.0;160;0.0
9455;89.6;194.975;0.0;144;0.0
9456;84.0;195.155;0.0;144;0.0
9457;93.2;200.355;0.0;144;0.0
9458;94.4;253.073;0.0;136;80.0
9459;138.0;489.682;0.0;160;70.0
9460;159.6;533.641;0.0;168;130.0
9461;203.6;603.507;0.0;180;190.0
9462;227.2;670.449;0.0;188;160.0
9463;215.2;732.311;0.0;204;170.0
9464;214.8;694.428;0.0;208;150.0
9465;209.6;691.672;0.0;208;150.0
9466;227.2;683.169;0.0;204;150.0
9467;212.8;615.928;0.0;216;160.0
9468;206.4;561.898;0.0;220;110.0
9469;195.2;530.44;0.0;220;10.0
9470;207.2;533.474;0.0;224;30.0
9471;192.4;506.476;0.0;216;20.0
9472;189.6;425.145;0.0;204;20.0
9473;165.2;324.761;0.0;212;10.0
9474;105.6;281.047;0.0;204;0.0
9475;99.2;236.67;0.0;184;0.0
9476;89.6;225.042;0.0;160;0.0
9477;96.8;202.148;0.0;160;0.0
9478;88.4;188.149;0.0;156;0.0
9479;92.4;188.033;0.0;156;0.0
9480;88.0;189.848;0.0;152;0.0
9481;95.6;189.153;0.0;152;0.0
9482;90.0;203.971;0.0;152;0.0
9483;93.6;218.427;0.0;160;0.0
9484;124.0;228.902;0.0;160;10.0
9485;107.2;243.277;0.0;156;0.0
9486;96.4;227.848;0.0;112;0.0
9487;130.0;251.403;0.0;16;0.0
9488;105.6;256.861;0.0;256;0.0
9489;104.4;259.03700000000003;0.0;136;0.0
9490;108.8;233.967;0.0;152;0.0
9491;112.4;254.842;0.0;156;0.0
9492;108.8;261.774;0.0;160;0.0
9493;111.6;235.927;0.0;160;0.0
9494;113.2;264.376;0.0;152;0.0
9495;121.2;261.826;0.0;156;0.0
9496;117.6;254.618;0.0;156;0.0
9497;116.4;260.634;0.0;152;0.0
9498;104.0;248.939;0.0;156;0.0
9499;97.6;239.321;0.0;152;0.0
9500;100.8;235.263;0.0;136;0.0
9501;102.0;227.179;0.0;140;0.0
9502;98.8;216.049;0.0;136;0.0
9503;97.2;213.093;0.0;136;0.0
9504;104.0;215.573;0.0;144;0.0
9505;93.2;213.047;0.0;132;0.0
9506;103.2;228.768;0.0;140;0.0
9507;100.0;240.141;0.0;148;0.0
9508;126.4;236.249;0.0;144;0.0
9509;116.0;240.429;0.0;148;0.0
9510;117.6;245.468;0.0;144;0.0
9511;110.0;253.405;0.0;144;0.0
9512;117.6;251.793;0.0;152;0.0
9513;113.2;227.924;0.0;144;10.0
9514;107.6;219.337;0.0;156;0.0
9515;116.0;222.521;0.0;156;0.0
9516;107.2;221.043;0.0;156;0.0
9517;116.8;218.927;0.0;152;0.0
9518;120.0;235.442;0.0;160;0.0
9519;121.2;247.877;0.0;156;0.0
9520;111.2;249.042;0.0;156;0.0
9521;119.2;247.944;0.0;156;0.0
9522;98.4;239.837;0.0;160;0.0
9523;92.4;230.747;0.0;156;0.0
9524;100.8;220.641;0.0;148;0.0
9525;91.6;206.471;0.0;144;0.0
9526;93.2;207.613;0.0;140;0.0
9527;90.0;229.821;0.0;144;0.0
9528;98.4;226.314;0.0;144;0.0
9529;92.4;253.756;0.0;148;0.0
9530;107.6;403.021;0.0;156;110.0
9531;136.0;523.8530000000002;0.0;160;50.0
9532;186.8;598.743;0.0;168;90.0
9533;238.0;635.81;0.0;176;150.0
9534;231.2;702.461;0.0;160;120.0
9535;216.4;718.182;0.0;188;140.0
9536;214.8;695.2689999999999;0.0;216;110.0
9537;220.8;685.4780000000002;0.0;196;130.0
9538;218.8;670.564;0.0;204;120.0
9539;228.0;604.398;0.0;208;120.0
9540;198.8;550.13;0.0;208;100.0
9541;188.8;532.484;0.0;212;0.0
9542;202.4;548.832;0.0;212;30.0
9543;192.0;527.528;0.0;208;20.0
9544;182.4;472.242;0.0;192;20.0
9545;165.6;367.32;0.0;212;0.0
9546;103.2;293.254;0.0;204;0.0
9547;82.4;245.058;0.0;184;0.0
9548;89.2;230.263;0.0;168;0.0
9549;84.0;207.93;0.0;156;0.0
9550;85.6;200.251;0.0;160;0.0
9551;80.8;199.752;0.0;140;0.0
9552;86.8;199.078;0.0;152;0.0
9553;84.4;200.868;0.0;144;0.0
9554;85.6;252.741;0.0;144;90.0
9555;134.8;471.381;0.0;152;50.0
9556;182.0;549.727;0.0;160;100.0
9557;230.4;603.83;0.0;152;140.0
9558;225.6;650.8430000000002;0.0;140;120.0
9559;214.8;670.0210000000002;0.0;236;130.0
9560;202.4;650.484;0.0;192;130.0
9561;224.0;665.811;0.0;184;120.0
9562;226.8;671.577;0.0;188;100.0
9563;226.4;578.247;0.0;208;140.0
9564;209.2;524.903;0.0;208;100.0
9565;207.2;521.955;0.0;192;30.0
9566;221.2;540.799;0.0;200;30.0
9567;216.0;523.319;0.0;192;30.0
9568;194.4;472.08;0.0;192;20.0
9569;162.0;348.905;0.0;200;10.0
9570;104.8;284.3;0.0;192;0.0
9571;88.8;240.634;0.0;180;0.0
9572;90.0;223.935;0.0;152;0.0
9573;88.4;200.746;0.0;152;0.0
9574;91.2;198.572;0.0;148;0.0
9575;81.6;192.642;0.0;160;0.0
9576;90.8;193.541;0.0;148;0.0
9577;86.0;195.24400000000003;0.0;152;0.0
9578;95.2;256.196;0.0;148;80.0
9579;139.2;469.382;0.0;160;60.0
9580;194.4;547.239;0.0;168;120.0
9581;240.0;648.682;0.0;176;180.0
9582;241.6;716.9739999999998;0.0;184;190.0
9583;240.8;691.055;0.0;196;170.0
9584;221.2;677.9960000000002;0.0;204;180.0
9585;232.8;678.255;0.0;208;160.0
9586;236.4;673.319;0.0;204;140.0
9587;243.6;603.908;0.0;208;170.0
9588;222.8;584.117;0.0;200;120.0
9589;210.4;576.252;0.0;196;30.0
9590;214.0;565.866;0.0;196;40.0
9591;219.2;563.125;0.0;192;50.0
9592;212.8;491.545;0.0;180;40.0
9593;180.0;341.38699999999994;0.0;200;0.0
9594;115.6;290.009;0.0;184;10.0
9595;102.0;238.081;0.0;172;0.0
9596;98.0;210.044;0.0;148;0.0
9597;99.2;211.531;0.0;152;0.0
9598;116.8;241.834;0.0;136;0.0
9599;106.8;218.561;0.0;136;0.0
9600;116.4;233.235;0.0;128;0.0
9601;110.4;224.545;0.0;132;0.0
9602;118.8;281.634;0.0;128;120.0
9603;158.0;526.278;0.0;160;70.0
9604;213.6;597.839;0.0;160;150.0
9605;251.2;660.7769999999998;0.0;164;190.0
9606;248.8;725.882;0.0;172;190.0
9607;242.0;738.928;0.0;176;170.0
9608;229.6;726.498;0.0;188;170.0
9609;237.6;758.45;0.0;196;150.0
9610;233.6;713.498;0.0;212;150.0
9611;231.6;641.11;0.0;212;150.0
9612;212.4;589.323;0.0;228;120.0
9613;202.8;516.457;0.0;232;20.0
9614;208.4;543.014;0.0;232;50.0
9615;213.2;533.431;0.0;224;30.0
9616;195.6;466.179;0.0;224;30.0
9617;166.0;344.923;0.0;224;10.0
9618;111.6;287.862;0.0;204;0.0
9619;95.6;242.423;0.0;188;0.0
9620;97.2;224.979;0.0;164;0.0
9621;94.0;207.287;0.0;164;0.0
9622;98.0;192.784;0.0;156;0.0
9623;90.8;190.965;0.0;156;0.0
9624;92.4;191.898;0.0;156;0.0
9625;97.2;193.717;0.0;152;0.0
9626;99.2;255.213;0.0;152;100.0
9627;140.0;462.141;0.0;172;60.0
9628;186.8;523.9;0.0;180;100.0
9629;244.8;618.283;0.0;184;160.0
9630;237.2;658.515;0.0;204;160.0
9631;229.6;677.835;0.0;212;130.0
9632;216.8;642.361;0.0;220;130.0
9633;219.2;654.966;0.0;220;140.0
9634;225.6;649.501;0.0;212;130.0
9635;231.6;588.706;0.0;208;160.0
9636;213.2;543.173;0.0;216;110.0
9637;195.2;516.863;0.0;204;10.0
9638;207.6;527.863;0.0;208;30.0
9639;203.2;520.013;0.0;212;40.0
9640;198.0;447.351;0.0;196;30.0
9641;158.8;335.52;0.0;200;10.0
9642;102.0;274.914;0.0;192;30.0
9643;86.8;230.893;0.0;172;30.0
9644;88.4;220.635;0.0;152;30.0
9645;82.4;207.087;0.0;148;30.0
9646;89.6;191.596;0.0;144;30.0
9647;84.8;188.126;0.0;144;30.0
9648;84.4;185.652;0.0;140;30.0
9649;88.8;185.73;0.0;136;30.0
9650;83.6;198.532;0.0;136;30.0
9651;88.4;223.993;0.0;152;30.0
9652;113.2;228.436;0.0;152;30.0
9653;111.6;231.567;0.0;156;30.0
9654;101.6;237.406;0.0;152;30.0
9655;109.6;237.47;0.0;152;30.0
9656;98.8;234.237;0.0;152;30.0
9657;100.4;213.04;0.0;152;30.0
9658;109.2;211.977;0.0;152;30.0
9659;110.4;209.107;0.0;164;30.0
9660;100.8;206.482;0.0;160;30.0
9661;101.2;204.364;0.0;156;30.0
9662;106.0;197.21;0.0;160;30.0
9663;108.8;221.856;0.0;156;30.0
9664;116.0;235.621;0.0;152;30.0
9665;102.0;236.84;0.0;160;30.0
9666;88.8;226.111;0.0;156;40.0
9667;88.4;216.161;0.0;144;30.0
9668;89.2;211.355;0.0;136;30.0
9669;84.4;199.196;0.0;140;30.0
9670;87.2;194.87;0.0;136;30.0
9671;88.8;193.986;0.0;140;30.0
9672;83.6;194.731;0.0;140;30.0
9673;91.6;196.873;0.0;136;30.0
9674;86.0;209.789;0.0;132;30.0
9675;89.2;226.794;0.0;156;30.0
9676;112.0;224.449;0.0;144;30.0
9677;106.8;229.704;0.0;152;30.0
9678;102.0;234.49400000000003;0.0;144;30.0
9679;106.4;237.88;0.0;144;30.0
9680;104.0;218.637;0.0;152;30.0
9681;97.2;202.078;0.0;160;30.0
9682;104.4;195.295;0.0;156;30.0
9683;101.6;197.549;0.0;172;30.0
9684;106.0;199.202;0.0;152;30.0
9685;106.4;200.088;0.0;148;30.0
9686;109.6;212.774;0.0;148;30.0
9687;103.2;236.497;0.0;148;30.0
9688;108.0;238.629;0.0;140;30.0
9689;110.4;246.626;0.0;140;30.0
9690;94.0;237.989;0.0;144;30.0
9691;91.2;229.532;0.0;132;30.0
9692;92.0;220.215;0.0;132;30.0
9693;91.6;208.94;0.0;132;30.0
9694;86.8;208.402;0.0;132;30.0
9695;91.6;225.542;0.0;132;30.0
9696;80.4;221.984;0.0;136;30.0
9697;93.6;253.035;0.0;128;30.0
9698;108.0;418.925;0.0;148;150.0
9699;136.4;522.5169999999998;0.0;152;80.0
9700;183.6;600.099;0.0;160;90.0
9701;238.0;686.172;0.0;188;140.0
9702;227.6;725.331;0.0;184;130.0
9703;215.6;726.505;0.0;192;120.0
9704;212.0;728.6669999999998;0.0;204;130.0
9705;207.2;723.867;0.0;204;130.0
9706;222.8;731.38;0.0;208;120.0
9707;220.8;646.693;0.0;216;160.0
9708;204.8;592.131;0.0;204;90.0
9709;192.8;567.525;0.0;220;0.0
9710;214.4;575.438;0.0;212;30.0
9711;193.6;597.293;0.0;212;20.0
9712;187.6;507.893;0.0;196;40.0
9713;164.0;370.271;0.0;192;0.0
9714;100.8;298.131;0.0;180;0.0
9715;93.2;248.008;0.0;164;0.0
9716;90.4;232.587;0.0;148;0.0
9717;76.4;167.93900000000005;0.0;124;0.0
9718;83.2;210.746;0.0;140;0.0
9719;92.0;210.569;0.0;140;0.0
9720;82.8;212.126;0.0;140;0.0
9721;87.2;208.404;0.0;140;0.0
9722;97.6;269.873;0.0;140;90.0
9723;134.0;533.621;0.0;172;50.0
9724;187.2;605.509;0.0;180;100.0
9725;229.6;669.172;0.0;184;160.0
9726;232.0;705.0110000000002;0.0;184;130.0
9727;218.4;686.334;0.0;196;120.0
9728;219.2;698.71;0.0;212;130.0
9729;203.2;697.1419999999998;0.0;208;110.0
9730;222.8;701.679;0.0;212;130.0
9731;219.6;640.3240000000002;0.0;212;150.0
9732;209.2;597.097;0.0;204;120.0
9733;195.6;600.783;0.0;208;0.0
9734;213.2;608.094;0.0;212;30.0
9735;193.2;589.497;0.0;208;30.0
9736;194.8;523.7280000000002;0.0;196;30.0
9737;163.6;384.398;0.0;184;0.0
9738;99.2;321.8640000000001;0.0;172;0.0
9739;92.4;274.558;0.0;152;0.0
9740;88.0;253.759;0.0;136;0.0
9741;88.0;239.024;0.0;136;0.0
9742;82.0;233.503;0.0;128;0.0
9743;92.4;236.709;0.0;124;0.0
9744;82.4;235.665;0.0;124;0.0
9745;90.8;235.942;0.0;120;0.0
9746;97.6;305.895;0.0;124;90.0
9747;138.4;573.7;0.0;152;60.0
9748;187.2;638.746;0.0;164;120.0
9749;233.6;754.1239999999998;0.0;164;190.0
9750;231.6;808.327;0.0;180;180.0
9751;224.4;765.1519999999998;0.0;196;150.0
9752;224.4;733.097;0.0;208;170.0
9753;216.0;709.998;0.0;212;140.0
9754;231.2;673.605;0.0;216;140.0
9755;221.6;598.927;0.0;208;160.0
9756;210.8;560.776;0.0;196;90.0
9757;195.2;558.085;0.0;200;10.0
9758;213.2;540.405;0.0;196;30.0
9759;199.6;546.562;0.0;192;20.0
9760;190.0;447.71;0.0;180;30.0
9761;165.6;329.4240000000001;0.0;180;0.0
9762;99.6;287.154;0.0;176;0.0
9763;91.2;235.341;0.0;152;0.0
9764;90.8;223.763;0.0;144;0.0
9765;89.2;210.527;0.0;132;0.0
9766;79.6;202.327;0.0;136;0.0
9767;92.4;198.449;0.0;132;0.0
9768;90.8;284.949;0.0;136;0.0
9769;101.2;332.264;0.0;144;0.0
9770;110.8;409.292;0.0;136;110.0
9771;150.0;638.0459999999998;0.0;168;50.0
9772;191.6;688.3960000000002;0.0;176;120.0
9773;236.8;704.632;0.0;168;180.0
9774;232.4;752.164;0.0;172;180.0
9775;219.2;736.232;0.0;188;170.0
9776;218.8;686.8739999999998;0.0;192;160.0
9777;214.4;659.015;0.0;204;160.0
9778;224.8;644.05;0.0;200;130.0
9779;218.0;595.446;0.0;196;170.0
9780;213.6;541.507;0.0;192;100.0
9781;195.6;546.336;0.0;192;0.0
9782;212.8;540.72;0.0;192;40.0
9783;196.4;520.535;0.0;188;20.0
9784;187.6;470.533;0.0;176;30.0
9785;164.8;331.849;0.0;180;10.0
9786;100.8;269.524;0.0;172;0.0
9787;91.2;218.361;0.0;164;0.0
9788;87.6;199.906;0.0;132;0.0
9789;96.0;207.122;0.0;136;0.0
9790;84.8;257.97900000000004;0.0;132;0.0
9791;101.6;331.838;0.0;136;0.0
9792;100.4;331.646;0.0;136;0.0
9793;101.2;337.805;0.0;132;0.0
9794;108.8;409.204;0.0;136;100.0
9795;149.6;645.734;0.0;148;50.0
9796;194.4;712.087;0.0;160;130.0
9797;236.0;736.8810000000002;0.0;156;190.0
9798;236.0;746.628;0.0;164;180.0
9799;222.4;774.5089999999999;0.0;176;180.0
9800;232.0;747.4839999999998;0.0;172;170.0
9801;229.6;728.492;0.0;176;170.0
9802;238.0;740.735;0.0;176;160.0
9803;233.6;662.561;0.0;184;190.0
9804;226.0;601.047;0.0;184;120.0
9805;204.8;573.021;0.0;128;20.0
9806;222.0;562.798;0.0;132;30.0
9807;208.4;561.415;0.0;180;40.0
9808;198.8;491.092;0.0;172;30.0
9809;181.6;352.497;0.0;164;0.0
9810;117.2;281.469;0.0;172;0.0
9811;104.4;229.314;0.0;152;0.0
9812;98.0;209.066;0.0;136;0.0
9813;106.0;203.61900000000003;0.0;140;0.0
9814;92.8;190.314;0.0;132;0.0
9815;102.8;190.106;0.0;132;0.0
9816;100.4;231.865;0.0;128;0.0
9817;98.0;251.57;0.0;128;0.0
9818;100.4;336.869;0.0;132;0.0
9819;104.4;361.427;0.0;140;0.0
9820;123.2;364.527;0.0;140;10.0
9821;113.6;333.621;0.0;140;0.0
9822;119.6;248.521;0.0;132;0.0
9823;112.8;249.111;0.0;140;0.0
9824;120.4;234.581;0.0;144;0.0
9825;112.0;214.149;0.0;140;0.0
9826;115.6;208.028;0.0;156;0.0
9827;108.4;211.867;0.0;148;0.0
9828;118.0;220.42;0.0;144;0.0
9829;108.8;217.682;0.0;144;0.0
9830;112.8;235.45;0.0;144;0.0
9831;121.6;245.123;0.0;144;0.0
9832;114.8;244.579;0.0;140;0.0
9833;126.4;234.394;0.0;144;0.0
9834;108.0;233.7;0.0;136;0.0
9835;101.6;209.855;0.0;132;0.0
9836;99.6;220.111;0.0;128;0.0
9837;108.0;216.828;0.0;132;0.0
9838;94.0;198.424;0.0;124;0.0
9839;99.6;196.685;0.0;128;10.0
9840;100.4;193.928;0.0;124;0.0
9841;96.8;197.79;0.0;124;0.0
9842;97.6;213.006;0.0;128;0.0
9843;100.4;232.598;0.0;136;0.0
9844;123.6;227.61;0.0;132;0.0
9845;109.6;235.726;0.0;132;0.0
9846;120.8;240.376;0.0;132;0.0
9847;111.2;241.334;0.0;136;0.0
9848;118.0;236.163;0.0;136;0.0
9849;110.0;210.627;0.0;140;0.0
9850;114.4;213.786;0.0;128;0.0
9851;113.2;218.789;0.0;136;0.0
9852;115.2;218.566;0.0;128;0.0
9853;113.2;219.277;0.0;128;0.0
9854;112.4;246.534;0.0;128;0.0
9855;121.6;254.99;0.0;124;0.0
9856;115.2;257.405;0.0;128;0.0
9857;128.4;313.002;0.0;124;0.0
9858;123.2;384.185;0.0;140;0.0
9859;123.6;374.727;0.0;132;0.0
9860;117.6;369.823;0.0;128;0.0
9861;125.2;341.885;0.0;124;0.0
9862;118.0;332.3930000000001;0.0;120;0.0
9863;113.6;354.4530000000001;0.0;128;0.0
9864;121.2;350.657;0.0;120;0.0
9865;118.4;389.903;0.0;128;0.0
9866;130.8;587.097;0.0;128;130.0
9867;156.0;685.35;0.0;136;80.0
9868;211.6;758.2280000000002;0.0;140;140.0
9869;240.4;796.084;0.0;152;210.0
9870;244.4;847.2860000000002;0.0;152;190.0
9871;236.8;847.451;0.0;168;200.0
9872;232.4;836.4689999999998;0.0;172;170.0
9873;241.6;815.548;0.0;172;170.0
9874;242.8;783.209;0.0;176;160.0
9875;238.4;719.4960000000002;0.0;184;180.0
9876;217.6;662.4839999999998;0.0;180;130.0
9877;210.8;654.174;0.0;180;20.0
9878;218.0;633.391;0.0;172;40.0
9879;216.4;644.2;0.0;184;50.0
9880;202.8;581.186;0.0;164;30.0
9881;165.2;437.157;0.0;160;10.0
9882;110.4;332.242;0.0;160;0.0
9883;96.4;273.718;0.0;140;0.0
9884;93.2;256.024;0.0;120;0.0
9885;91.6;240.689;0.0;124;0.0
9886;98.0;236.254;0.0;128;0.0
9887;87.2;239.297;0.0;120;0.0
9888;92.4;235.641;0.0;120;0.0
9889;92.4;241.398;0.0;116;0.0
9890;100.4;310.493;0.0;120;90.0
9891;152.8;628.138;0.0;132;70.0
9892;213.2;709.196;0.0;144;160.0
9893;252.8;793.421;0.0;160;230.0
9894;254.4;836.846;0.0;168;220.0
9895;257.6;811.971;0.0;176;220.0
9896;243.6;797.003;0.0;188;220.0
9897;252.4;778.323;0.0;188;190.0
9898;249.6;753.3960000000002;0.0;196;170.0
9899;244.4;691.94;0.0;204;190.0
9900;230.4;622.799;0.0;204;140.0
9901;210.4;567.553;0.0;204;40.0
9902;226.4;574.976;0.0;200;60.0
9903;222.4;602.6469999999998;0.0;180;40.0
9904;208.4;560.7130000000002;0.0;176;40.0
9905;166.8;420.47;0.0;172;10.0
9906;114.4;333.05;0.0;164;0.0
9907;93.2;276.733;0.0;148;0.0
9908;97.6;260.493;0.0;132;0.0
9909;94.4;245.437;0.0;132;0.0
9910;94.0;235.838;0.0;132;0.0
9911;90.4;240.638;0.0;132;0.0
9912;95.2;241.666;0.0;132;0.0
9913;95.2;242.835;0.0;128;0.0
9914;100.8;309.496;0.0;124;90.0
9915;156.0;610.972;0.0;140;70.0
9916;200.0;685.823;0.0;140;160.0
9917;248.4;801.939;0.0;152;230.0
9918;254.8;851.7;0.0;128;220.0
9919;255.6;837.578;0.0;204;230.0
9920;245.2;807.617;0.0;180;220.0
9921;246.8;769.863;0.0;72;220.0
9922;253.6;748.1160000000001;0.0;0;190.0
9923;241.6;643.555;0.0;0;200.0
9924;236.0;582.996;0.0;0;140.0
9925;217.6;580.404;0.0;0;40.0
9926;234.8;585.519;0.0;0;50.0
9927;207.6;606.9580000000002;0.0;0;30.0
9928;208.4;557.2230000000002;0.0;0;30.0
9929;171.2;414.345;0.0;0;0.0
9930;114.4;294.732;0.0;0;10.0
9931;107.6;272.055;0.0;0;0.0
9932;97.6;262.782;0.0;0;0.0
9933;104.8;257.92900000000003;0.0;0;0.0
9934;96.8;246.65;0.0;0;0.0
9935;100.8;250.851;0.0;0;0.0
9936;95.2;253.867;0.0;0;0.0
9937;102.8;256.575;0.0;0;0.0
9938;108.0;326.078;0.0;0;100.0
9939;154.8;647.948;0.0;0;80.0
9940;209.6;706.552;0.0;0;140.0
9941;243.6;826.143;0.0;0;240.0
9942;240.4;865.284;0.0;0;200.0
9943;225.6;862.6419999999998;0.0;0;200.0
9944;233.2;823.5889999999998;0.0;0;190.0
9945;225.6;797.8610000000001;0.0;0;190.0
9946;237.6;797.454;0.0;0;190.0
9947;235.6;720.2639999999999;0.0;0;190.0
9948;214.8;655.168;0.0;0;120.0
9949;202.4;630.37;0.0;0;10.0
9950;206.8;610.446;0.0;0;30.0
9951;201.6;616.452;0.0;0;30.0
9952;191.6;534.268;0.0;0;30.0
9953;178.0;389.874;0.0;0;0.0
9954;112.8;403.79;0.0;0;0.0
9955;103.2;354.162;0.0;0;0.0
9956;103.2;350.1269999999999;0.0;0;0.0
9957;94.8;333.01199999999994;0.0;0;0.0
9958;100.4;327.534;0.0;0;0.0
9959;96.0;325.8;0.0;0;0.0
9960;96.0;330.642;0.0;0;0.0
9961;95.2;335.333;0.0;0;0.0
9962;107.6;420.37;0.0;0;120.0
9963;152.0;721.11;0.0;0;70.0
9964;206.0;753.679;0.0;0;140.0
9965;254.0;773.6610000000002;0.0;0;230.0
9966;238.0;797.811;0.0;0;210.0
9967;240.8;794.967;0.0;0;190.0
9968;232.4;738.294;0.0;0;200.0
9969;234.8;724.6010000000001;0.0;0;170.0
9970;240.8;689.5319999999998;0.0;0;170.0
9971;241.6;610.215;0.0;0;180.0
9972;220.4;546.15;0.0;0;120.0
9973;204.8;529.056;0.0;0;20.0
9974;212.4;529.244;0.0;0;30.0
9975;192.4;535.622;0.0;196;30.0
9976;202.8;478.753;0.0;184;20.0
9977;173.6;358.246;0.0;188;0.0
9978;114.8;295.215;0.0;180;10.0
9979;98.4;212.135;0.0;160;10.0
9980;99.2;229.156;0.0;140;0.0
9981;94.4;216.747;0.0;136;0.0
9982;92.0;204.402;0.0;136;0.0
9983;98.4;201.871;0.0;132;0.0
9984;88.8;200.249;0.0;140;0.0
9985;96.8;201.086;0.0;136;0.0
9986;94.4;222.319;0.0;132;0.0
9987;94.8;246.028;0.0;140;0.0
9988;116.4;245.734;0.0;144;0.0
9989;112.4;254.648;0.0;144;0.0
9990;113.2;254.772;0.0;144;0.0
9991;104.0;257.97900000000004;0.0;148;0.0
9992;112.4;252.924;0.0;144;0.0
9993;102.0;229.222;0.0;148;0.0
9994;114.0;227.574;0.0;148;0.0
9995;114.8;228.806;0.0;152;0.0
9996;108.4;230.328;0.0;152;0.0
9997;104.8;229.36;0.0;148;0.0
9998;110.4;261.914;0.0;156;0.0
9999;108.8;255.077;0.0;148;0.0
10000;116.8;247.947;0.0;148;0.0
10001;126.0;246.678;0.0;148;0.0
10002;88.8;235.026;0.0;148;10.0
10003;96.0;219.99;0.0;136;0.0
10004;90.4;219.776;0.0;136;0.0
10005;92.4;207.697;0.0;140;0.0
10006;89.2;202.568;0.0;136;0.0
10007;91.6;194.846;0.0;140;0.0
10008;88.8;195.156;0.0;136;0.0
10009;86.8;195.949;0.0;136;0.0
10010;94.0;214.976;0.0;132;0.0
10011;85.6;228.243;0.0;148;0.0
10012;118.8;224.677;0.0;144;0.0
10013;110.4;233.397;0.0;144;0.0
10014;109.6;234.71400000000003;0.0;144;0.0
10015;106.8;238.726;0.0;144;0.0
10016;103.6;232.709;0.0;144;0.0
10017;104.0;207.036;0.0;148;0.0
10018;111.6;209.003;0.0;144;0.0
10019;118.8;213.82;0.0;148;0.0
10020;100.0;215.11;0.0;144;0.0
10021;112.0;214.574;0.0;148;0.0
10022;108.8;249.41;0.0;144;0.0
10023;118.8;246.925;0.0;144;0.0
10024;112.0;245.675;0.0;144;0.0
10025;110.4;246.05900000000003;0.0;148;0.0
10026;91.6;237.232;0.0;140;0.0
10027;90.8;225.383;0.0;136;0.0
10028;97.2;211.323;0.0;132;0.0
10029;88.8;199.561;0.0;132;0.0
10030;95.2;201.89;0.0;132;0.0
10031;91.2;227.427;0.0;132;0.0
10032;90.8;224.328;0.0;136;0.0
10033;96.8;255.401;0.0;132;10.0
10034;119.6;455.061;0.0;148;110.0
10035;146.4;543.861;0.0;148;50.0
10036;193.2;616.837;0.0;156;110.0
10037;239.6;733.24;0.0;136;140.0
10038;226.4;738.3330000000002;0.0;192;150.0
10039;222.0;768.375;0.0;40;130.0
10040;213.2;738.778;0.0;0;130.0
10041;212.0;717.165;0.0;460;130.0
10042;224.8;710.602;0.0;220;120.0
10043;223.2;623.737;0.0;200;140.0
10044;209.2;559.952;0.0;200;90.0
10045;191.2;538.691;0.0;204;10.0
10046;208.8;525.471;0.0;196;30.0
10047;188.0;524.455;0.0;200;20.0
10048;190.8;482.417;0.0;188;20.0
10049;172.8;370.881;0.0;196;0.0
10050;109.6;301.04;0.0;196;0.0
10051;95.6;241.36;0.0;180;0.0
10052;91.6;227.285;0.0;164;0.0
10053;94.0;207.831;0.0;160;0.0
10054;87.2;199.782;0.0;152;0.0
10055;96.4;200.138;0.0;144;0.0
10056;87.6;200.597;0.0;148;0.0
10057;92.4;202.281;0.0;136;0.0
10058;102.8;272.142;0.0;144;90.0
10059;141.2;531.729;0.0;152;60.0
10060;197.6;624.797;0.0;160;120.0
10061;234.0;732.946;0.0;168;190.0
10062;232.0;757.546;0.0;172;150.0
10063;234.0;768.081;0.0;184;180.0
10064;236.4;706.221;0.0;204;160.0
10065;229.2;667.952;0.0;204;170.0
10066;237.6;659.17;0.0;208;160.0
10067;239.6;607.899;0.0;212;160.0
10068;216.0;540.962;0.0;216;120.0
10069;212.0;532.948;0.0;216;30.0
10070;210.4;521.995;0.0;216;50.0
10071;203.6;522.618;0.0;196;20.0
10072;195.2;478.842;0.0;188;20.0
10073;170.0;356.896;0.0;196;10.0
10074;106.4;283.501;0.0;196;0.0
10075;96.0;241.499;0.0;180;0.0
10076;98.4;219.892;0.0;164;0.0
10077;88.0;206.468;0.0;152;0.0
10078;97.6;214.05;0.0;148;0.0
10079;98.0;298.615;0.0;152;0.0
10080;95.2;304.076;0.0;144;0.0
10081;98.0;305.96;0.0;144;0.0
10082;104.4;379.105;0.0;144;100.0
10083;153.2;622.839;0.0;160;60.0
10084;193.6;695.325;0.0;168;120.0
10085;242.0;723.5889999999998;0.0;176;190.0
10086;229.2;720.365;0.0;180;150.0
10087;233.6;732.258;0.0;200;10.0
10088;225.2;730.937;0.0;200;0.0
10089;214.4;726.058;0.0;196;0.0
10090;232.4;698.6460000000002;0.0;200;0.0
10091;223.6;638.2819999999998;0.0;196;0.0
10092;210.8;570.398;0.0;200;120.0
10093;195.2;561.186;0.0;200;20.0
10094;213.2;551.3009999999998;0.0;188;30.0
10095;195.2;546.6519999999998;0.0;192;30.0
10096;198.8;498.779;0.0;180;30.0
10097;176.8;326.469;0.0;188;10.0
10098;109.2;252.137;0.0;188;0.0
